receita_por_mwh,tipo_receita,capacidade_max,taxa,tipo_custo,custo_colheita_por_t,custo_armazenamento_por_t,custo_carga_por_t,premio_produtor,expansao,UF,alfa_custo_usina,beta_custo_usina,custo_transporte_por_t_km,percentual_OPEX,fator_disponibilidade,cenario,cod_cenario_sem_ils,receita,inv_prob_sede_existente,inv_prob_sede_qualquer,heuristica,cod_cenario,max_avaliacoes_fitness
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,127,175,20,75,2,127,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,128,175,20,75,2,128,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,129,175,20,75,2,129,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,130,175,20,75,2,130,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,131,175,20,75,2,131,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,132,175,20,75,2,132,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,133,175,20,75,2,133,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,134,175,20,75,2,134,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,135,175,20,75,2,135,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,136,175,20,75,2,136,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,137,175,20,75,2,137,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,138,175,20,75,2,138,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,139,175,20,75,2,139,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,140,175,20,75,2,140,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.25,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,141,175,20,75,2,141,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.25,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,142,175,20,75,2,142,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.25,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,143,175,20,75,2,143,1e4
175,preco_leilao,1e6,12,conab,31,21.679999999999996,11.789642255999999,0.25,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,144,175,20,75,2,144,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.01,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,145,175,20,75,2,145,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.01,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,146,175,20,75,2,146,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.01,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,147,175,20,75,2,147,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.01,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,148,175,20,75,2,148,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.025,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,149,175,20,75,2,149,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.025,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,150,175,20,75,2,150,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,151,175,20,75,2,151,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,152,175,20,75,2,152,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,153,175,20,75,2,153,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,154,175,20,75,2,154,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,155,175,20,75,2,155,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,156,175,20,75,2,156,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,157,175,20,75,2,157,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,158,175,20,75,2,158,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,159,175,20,75,2,159,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,160,175,20,75,2,160,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,161,175,20,75,2,161,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,162,175,20,75,2,162,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,163,175,20,75,2,163,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,164,175,20,75,2,164,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.25,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,165,175,20,75,2,165,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.25,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,166,175,20,75,2,166,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.25,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,167,175,20,75,2,167,1e4
175,preco_leilao,1e6,13,conab,31,21.679999999999996,11.789642255999999,0.25,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,168,175,20,75,2,168,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.01,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,169,175,20,75,2,169,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.01,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,170,175,20,75,2,170,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.01,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,171,175,20,75,2,171,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.01,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,172,175,20,75,2,172,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.025,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,173,175,20,75,2,173,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.025,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,174,175,20,75,2,174,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,175,175,20,75,2,175,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,176,175,20,75,2,176,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,177,175,20,75,2,177,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,178,175,20,75,2,178,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,179,175,20,75,2,179,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,180,175,20,75,2,180,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,181,175,20,75,2,181,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,182,175,20,75,2,182,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,183,175,20,75,2,183,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,184,175,20,75,2,184,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,185,175,20,75,2,185,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,186,175,20,75,2,186,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,187,175,20,75,2,187,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,188,175,20,75,2,188,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.25,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,189,175,20,75,2,189,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.25,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,190,175,20,75,2,190,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.25,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,191,175,20,75,2,191,1e4
175,preco_leilao,1e6,14,conab,31,21.679999999999996,11.789642255999999,0.25,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,192,175,20,75,2,192,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.01,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,193,175,20,75,2,193,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.01,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,194,175,20,75,2,194,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.01,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,195,175,20,75,2,195,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.01,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,196,175,20,75,2,196,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.025,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,197,175,20,75,2,197,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.025,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,198,175,20,75,2,198,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,199,175,20,75,2,199,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,200,175,20,75,2,200,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,201,175,20,75,2,201,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,202,175,20,75,2,202,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,203,175,20,75,2,203,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,204,175,20,75,2,204,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,205,175,20,75,2,205,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,206,175,20,75,2,206,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,207,175,20,75,2,207,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,208,175,20,75,2,208,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,209,175,20,75,2,209,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,210,175,20,75,2,210,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,211,175,20,75,2,211,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,212,175,20,75,2,212,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.25,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,213,175,20,75,2,213,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.25,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,214,175,20,75,2,214,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.25,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,215,175,20,75,2,215,1e4
175,preco_leilao,1e6,15,conab,31,21.679999999999996,11.789642255999999,0.25,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_leilao conab,216,175,20,75,2,216,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.01,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,217,376.668,20,75,2,217,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.01,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,218,450.576,20,75,2,218,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.01,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,219,376.668,20,75,2,219,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.01,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,220,450.576,20,75,2,220,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.025,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,221,376.668,20,75,2,221,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.025,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,222,450.576,20,75,2,222,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,223,376.668,20,75,2,223,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,224,450.576,20,75,2,224,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,225,376.668,20,75,2,225,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,226,450.576,20,75,2,226,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,227,376.668,20,75,2,227,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,228,450.576,20,75,2,228,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,229,376.668,20,75,2,229,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,230,450.576,20,75,2,230,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,231,376.668,20,75,2,231,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,232,450.576,20,75,2,232,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,233,376.668,20,75,2,233,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,234,450.576,20,75,2,234,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,235,376.668,20,75,2,235,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,236,450.576,20,75,2,236,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.25,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,237,376.668,20,75,2,237,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.25,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,238,450.576,20,75,2,238,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.25,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,239,376.668,20,75,2,239,1e4
376.668,preco_resolucao 482,5,15,conab,31,21.679999999999996,11.789642255999999,0.25,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,240,450.576,20,75,2,240,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.01,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,241,376.668,20,75,2,241,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.01,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,242,450.576,20,75,2,242,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.01,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,243,376.668,20,75,2,243,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.01,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,244,450.576,20,75,2,244,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.025,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,245,376.668,20,75,2,245,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.025,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,246,450.576,20,75,2,246,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.025,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,247,376.668,20,75,2,247,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.025,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,248,450.576,20,75,2,248,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.05,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,249,376.668,20,75,2,249,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.05,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,250,450.576,20,75,2,250,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.05,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,251,376.668,20,75,2,251,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.05,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,252,450.576,20,75,2,252,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.075,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,253,376.668,20,75,2,253,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.075,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,254,450.576,20,75,2,254,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.075,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,255,376.668,20,75,2,255,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.075,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,256,450.576,20,75,2,256,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.1,1,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,257,376.668,20,75,2,257,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.1,1,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,258,450.576,20,75,2,258,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.1,0,SP,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,259,376.668,20,75,2,259,1e4
376.668,preco_resolucao 482,5,17.5,conab,31,21.679999999999996,11.789642255999999,0.1,0,PR,4493904.529987199,3256452.5579617387,0.315,0.03,0.9,preco_resolucao 482 conab,260,450.576,20,75,2,260,1e4
